Anime Title,Year Aired,Rating,Status,Number of Episode,Genre,Source
Kakkou no Iinazuke,2022,6.9,Finished,24,"['Comedy', 'Romance']",Source
Jitsu wa Watashi wa,2015,6.84,Finished,13,"['Comedy', 'Fantasy', 'Romance']",Manga
Kanon (2006),2006,7.95,Finished,24,"['Drama', 'Romance', 'Supernatural']",Visual novel
Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,2013,7.59,Finished,1,"['Comedy', 'Romance']",Light novel
Chuunibyou demo Koi ga Shitai! Movie: Take On Me,2018,8.1,Finished,1,"['Comedy', 'Drama', 'Romance']",Light novel
Skip Beat!,2008,8.08,Finished,25,"['Comedy', 'Drama', 'Romance']",Manga
Devils Line,2018,6.83,Finished,12,"['Action', 'Drama', 'Romance', 'Supernatural']",Manga
Hachimitsu to Clover,2005,7.99,Finished,24,"['Comedy', 'Drama', 'Romance']",Manga
Love Hina,2000,7.1,Finished,24,"['Comedy', 'Romance', 'Ecchi']",Manga
Nyan Koi!,2009,7.13,Finished,12,"['Comedy', 'Romance', 'Supernatural']",Manga
Osananajimi ga Zettai ni Makenai Love Comedy,2021,6.07,Finished,12,"['Comedy', 'Romance']",Light novel
"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",2009,7.78,Finished,1,"['Drama', 'Romance']",Visual novel
Boku no Kokoro no Yabai Yatsu,2023,8.24,Finished,12,"['Comedy', 'Romance']",Manga
Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,2015,8.15,Finished,1,"['Action', 'Fantasy', 'Romance']",Light novel
Kokoro Connect: Michi Random,2012,7.92,Finished,4,"['Drama', 'Romance', 'Supernatural']",Light novel
To LOVE-Ru Darkness 2nd,2015,7.43,Finished,12,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
Watashi no Shiawase na Kekkon,2023,7.78,Finished,12,"['Drama', 'Fantasy', 'Romance']",Novel
ef: A Tale of Memories.,2007,7.88,Finished,12,"['Drama', 'Mystery', 'Romance']",Visual novel
Hello World,2019,7.5,Finished,1,"['Drama', 'Romance', 'Sci-Fi']",Original
Planetes,2003,8.26,Finished,26,"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']",Manga
Kanokon,2008,6.37,Finished,12,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",Light novel
Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,2022,8.79,Finished,1,"['Comedy', 'Drama', 'Romance']",Manga
Kurenai no Buta,1992,7.95,Finished,1,"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Drama', 'Romance']",Manga
Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,2016,8.03,Finished,1,"['Comedy', 'Romance']",Light novel
Working!!!,2015,7.96,Finished,13,"['Comedy', 'Romance']",4-koma manga
Koi to Senkyo to Chocolate,2012,6.98,Finished,12,"['Drama', 'Romance']",Visual novel
White Album 2,2013,7.61,Finished,13,"['Drama', 'Romance']",Visual novel
Date A Live IV,2022,7.77,Finished,12,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",Light novel
Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,2022,7.44,Finished,13,"['Action', 'Fantasy', 'Romance']",Light novel
Omamori Himari,2010,6.83,Finished,12,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",Manga
Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),2007,7.77,Finished,1,"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",Light novel
Seiren,2017,6.28,Finished,12,['Romance'],Source
Kara no Kyoukai Movie 5: Mujun Rasen,2008,8.52,Finished,1,"['Action', 'Drama', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",Light novel
Shakugan no Shana III (Final),2011,7.51,Finished,24,"['Action', 'Drama', 'Fantasy', 'Romance']",Light novel
Tonikaku Kawaii 2nd Season,2023,7.59,Finished,12,"['Comedy', 'Romance']",Manga
Koi to Yobu ni wa Kimochi Warui,2021,7.14,Finished,12,"['Comedy', 'Romance']",Web manga
5-toubun no Hanayome Movie,2022,7.85,Finished,1,"['Comedy', 'Romance']",Manga
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,2021,7.26,Finished,12,"['Comedy', 'Fantasy', 'Romance']",Light novel
Nijiiro Days,2016,7.27,Finished,24,"['Comedy', 'Romance']",Manga
Zutto Mae kara Suki deshita. Kokuhaku Jikkou Iinkai,2016,7.21,Finished,1,['Romance'],Music
Bokura ga Ita,2006,7.25,Finished,26,"['Drama', 'Romance']",Manga
Kareshi Kanojo no Jijou,1998,7.59,Finished,26,"['Comedy', 'Drama', 'Romance']",Source
Dance in the Vampire Bund,2010,6.98,Finished,12,"['Action', 'Drama', 'Romance', 'Supernatural']",Manga
Koi wa Sekai Seifuku no Ato de,2022,7.42,Finished,12,"['Action', 'Comedy', 'Romance']",Manga
Itsudatte Bokura no Koi wa 10 cm Datta.,2017,7.46,Finished,6,"['Drama', 'Romance']",Music
Chuunibyou demo Koi ga Shitai! Kirameki no... Slapstick Noel,2013,7.49,Finished,1,"['Comedy', 'Romance']",Light novel
Tsubasa Chronicle,2005,7.52,Finished,26,"['Action', 'Adventure', 'Fantasy', 'Romance']",Manga
Engage Kiss,2022,6.82,Finished,13,"['Action', 'Comedy', 'Romance']",Original
Chrno Crusade,2003,7.61,Finished,24,"['Action', 'Romance', 'Supernatural']",Manga
Hayate no Gotoku!,2007,7.51,Finished,52,"['Action', 'Comedy', 'Romance']",Manga
Cider no You ni Kotoba ga Wakiagaru,2021,7.4,Finished,1,['Romance'],Source
Paradise Kiss,2005,7.86,Finished,12,"['Drama', 'Romance']",Manga
Aku no Hana,2013,7.14,Finished,13,"['Drama', 'Romance']",Manga
Seikoku no Dragonar,2014,6.41,Finished,12,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",Light novel
"Kimi to, Nami ni Noretara",2019,7.61,Finished,1,"['Drama', 'Romance', 'Supernatural']",Original
Ladies versus Butlers!,2010,6.55,Finished,12,"['Comedy', 'Romance', 'Ecchi']",Light novel
"Kumo no Mukou, Yakusoku no Basho",2004,7.44,Finished,1,"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']",Original
True Tears,2008,7.28,Finished,13,"['Drama', 'Romance']",Original
Monster Musume no Oishasan,2020,6.53,Finished,12,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",Light novel
Osake wa Fuufu ni Natte kara,2017,6.96,Finished,13,"['Comedy', 'Gourmet', 'Romance']",Web manga
Hoshi wo Ou Kodomo,2011,7.51,Finished,1,"['Adventure', 'Fantasy', 'Romance']",Original
"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",2017,6.09,Finished,1,"['Romance', 'Sci-Fi']",Other
"Kono Naka ni Hitori, Imouto ga Iru!",2012,6.51,Finished,12,"['Comedy', 'Mystery', 'Romance', 'Ecchi']",Light novel
High School DxD Specials,2012,7.27,Finished,6,"['Comedy', 'Romance', 'Ecchi']",Light novel
Rewrite,2016,6.65,Finished,13,"['Action', 'Comedy', 'Romance', 'Supernatural']",Visual novel
Arcana Famiglia,2012,6.26,Finished,12,"['Action', 'Fantasy', 'Romance']",Visual novel
Asu no Yoichi!,2009,6.69,Finished,12,"['Action', 'Comedy', 'Romance', 'Ecchi']",Manga
Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),2009,8.38,Finished,1,"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",Light novel
Wotaku ni Koi wa Muzukashii OVA,2019,7.95,Finished,3,['Romance'],Source
Hitsugi no Chaika: Avenging Battle,2014,7.16,Finished,10,"['Action', 'Adventure', 'Fantasy', 'Romance']",Light novel
Date A Live Movie: Mayuri Judgment,2015,7.32,Finished,1,"['Action', 'Fantasy', 'Romance', 'Sci-Fi']",Light novel
Date A Live: Date to Date,2013,7.32,Finished,1,"['Romance', 'Sci-Fi']",Light novel
Coquelicot-zaka kara,2011,7.78,Finished,1,"['Award Winning', 'Romance']",Manga
Love Lab,2013,7.31,Finished,13,"['Comedy', 'Romance']",Manga
Romantic Killer,2022,8.01,Finished,12,"['Comedy', 'Romance', 'Supernatural']",Manga
Asobi ni Iku yo!,2010,6.57,Finished,12,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Light novel
Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,2021,6.2,Finished,12,"['Adventure', 'Fantasy', 'Romance']",Light novel
Kimi wa Houkago Insomnia,2023,8.08,Finished,13,['Romance'],Manga
Uta no☆Prince-sama♪ Maji Love 1000%,2011,7.02,Finished,13,"['Comedy', 'Romance']",Visual novel
Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,2015,7.31,Finished,13,"['Comedy', 'Romance']",4-koma manga
Seijo no Maryoku wa Bannou desu,2021,7.3,Finished,12,"['Fantasy', 'Romance']",Light novel
Koori Zokusei Danshi to Cool na Douryou Joshi,2023,7.32,Finished,12,"['Comedy', 'Fantasy', 'Romance']",Source
Vampire Hunter D (2000),2000,7.93,Finished,1,"['Action', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi']",Light novel
Kanojo ga Flag wo Oraretara,2014,6.36,Finished,13,"['Comedy', 'Romance']",Light novel
Papa no Iukoto wo Kikinasai!,2012,7.25,Finished,12,"['Comedy', 'Romance']",Light novel
Megami-ryou no Ryoubo-kun.,2021,6.51,Finished,10,"['Comedy', 'Romance', 'Ecchi']",Manga
Hyakuren no Haou to Seiyaku no Valkyria,2018,5.69,Finished,12,"['Action', 'Adventure', 'Fantasy', 'Romance']",Light novel
Kara no Kyoukai Movie 6: Boukyaku Rokuon,2008,7.45,Finished,1,"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']",Light novel
Kubo-san wa Mob wo Yurusanai,2023,7.57,Finished,12,"['Comedy', 'Romance']",Manga
Masamune-kun no Revenge R,2023,7.24,Finished,12,"['Comedy', 'Romance']",Manga
Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,2023,7.85,Finished,12,"['Comedy', 'Romance']",Manga
Nourin,2014,6.75,Finished,12,"['Comedy', 'Romance', 'Ecchi']",Light novel
Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,2011,7.33,Finished,4,"['Comedy', 'Romance']",Light novel
Basilisk: Kouga Ninpou Chou,2005,7.54,Finished,24,"['Action', 'Drama', 'Romance']",Manga
3D Kanojo: Real Girl 2nd Season,2019,7.67,Finished,12,['Romance'],Manga
Myself; Yourself,2007,7.11,Finished,13,"['Drama', 'Romance']",Visual novel
Sennen Joyuu,2002,8.25,Finished,1,"['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Romance']",Original
Kimi to Boku.,2011,7.66,Finished,13,"['Comedy', 'Romance']",Manga
D.N.Angel,2003,7.17,Finished,26,"['Action', 'Comedy', 'Fantasy', 'Romance']",Manga
Date A Live II: Kurumi Star Festival,2014,7.9,Finished,1,['Romance'],Light novel
Brothers Conflict,2013,5.93,Finished,12,['Romance'],Novel
Romeo x Juliet,2007,7.58,Finished,24,"['Drama', 'Fantasy', 'Romance']",Book
Saenai Heroine no Sodatekata Fine,2019,8.42,Finished,1,"['Comedy', 'Romance']",Light novel
Shikioriori,2018,7.12,Finished,3,"['Drama', 'Romance']",Original
Initial D Third Stage,2001,7.9,Finished,1,"['Action', 'Drama', 'Romance']",Manga
Jin-Rou,2000,7.77,Finished,1,"['Action', 'Award Winning', 'Drama', 'Romance']",Manga
Akkun to Kanojo,2018,6.82,Finished,25,"['Comedy', 'Romance']",Manga
Karin,2005,7.11,Finished,24,"['Comedy', 'Romance', 'Supernatural']",Manga
Trinity Seven Movie 1: Eternity Library to Alchemic Girl,2017,7.24,Finished,1,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
Onegai☆Teacher,2002,7.1,Finished,12,"['Drama', 'Romance', 'Sci-Fi']",Original
Hoshizora e Kakaru Hashi,2011,6.69,Finished,12,"['Comedy', 'Romance', 'Ecchi']",Visual novel
Clannad Movie,2007,7.23,Finished,1,"['Drama', 'Romance', 'Supernatural']",Visual novel
Beatless,2018,6.21,Finished,20,"['Action', 'Drama', 'Romance', 'Sci-Fi']",Light novel
Dragon Crisis!,2011,6.62,Finished,12,"['Action', 'Fantasy', 'Romance']",Light novel
Mahoutsukai no Yome Season 2,2023,7.75,Finished,12,"['Drama', 'Fantasy', 'Romance']",Manga
"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",2014,6.19,Finished,12,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",Manga
Higashi no Eden Movie I: The King of Eden,2009,7.54,Finished,1,"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']",Original
Kidou Senshi Gundam SEED,2002,7.74,Finished,50,"['Action', 'Award Winning', 'Drama', 'Romance', 'Sci-Fi']",Original
Okusama ga Seitokaichou!+!,2016,6.58,Finished,12,"['Comedy', 'Romance', 'Ecchi']",Manga
Urusei Yatsura (2022),2022,7.41,Finished,23,"['Comedy', 'Romance', 'Sci-Fi']",Manga
Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,2009,7.87,Finished,1,"['Adventure', 'Fantasy', 'Romance']",Source
Amagami SS+ Plus,2012,7.38,Finished,13,['Romance'],Visual novel
Shingetsutan Tsukihime,2003,6.81,Finished,12,"['Action', 'Horror', 'Mystery', 'Romance', 'Supernatural']",Visual novel
Princess Tutu,2002,8.14,Finished,38,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Romance']",Original
Kakuriyo no Yadomeshi,2018,7.54,Finished,26,"['Drama', 'Fantasy', 'Gourmet', 'Romance']",Light novel
Midori no Hibi,2004,7.22,Finished,13,"['Comedy', 'Drama', 'Romance', 'Ecchi']",Manga
Kobato.,2009,7.95,Finished,24,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Manga
Kamisama Hajimemashita: Kako-hen,2015,8.39,Finished,4,"['Comedy', 'Fantasy', 'Romance']",Manga
Freezing Vibration,2013,6.71,Finished,12,"['Action', 'Drama', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
Little Busters! Refrain,2013,8.18,Finished,13,"['Comedy', 'Drama', 'Romance', 'Supernatural']",Visual novel
Nisekoi OVA,2014,7.36,Finished,3,"['Comedy', 'Romance']",Manga
Glasslip,2014,5.42,Finished,13,"['Romance', 'Supernatural']",Original
Koroshi Ai,2022,6.91,Finished,12,"['Action', 'Romance']",Manga
"Inari, Konkon, Koi Iroha.",2014,7.19,Finished,10,"['Comedy', 'Romance', 'Supernatural']",Manga
ef: A Tale of Melodies.,2008,8.0,Finished,12,"['Drama', 'Mystery', 'Romance', 'Supernatural']",Visual novel
Arakawa Under the Bridge x Bridge,2010,7.71,Finished,13,"['Comedy', 'Romance']",Manga
Akuyaku Reijou nanode Last Boss wo Kattemimashita,2022,7.22,Finished,12,"['Comedy', 'Fantasy', 'Romance']",Light novel
"High School DxD New: Oppai, Tsutsumimasu!",2015,7.27,Finished,1,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",Light novel
School Rumble Ni Gakki,2006,7.98,Finished,26,"['Comedy', 'Romance']",Manga
Soredemo Ayumu wa Yosetekuru,2022,7.03,Finished,12,"['Comedy', 'Romance']",Manga
"Ore, Twintail ni Narimasu.",2014,6.43,Finished,12,"['Action', 'Comedy', 'Fantasy', 'Romance']",Light novel
Aa! Megami-sama! (TV),2005,7.32,Finished,24,"['Comedy', 'Romance', 'Supernatural']",Manga
"Kanojo, Okarishimasu 3rd Season",2023,7.07,Finished,12,"['Comedy', 'Romance']",Manga
Bishoujo Senshi Sailor Moon R,1993,7.72,Finished,43,"['Fantasy', 'Romance']",Manga
Juuou Mujin no Fafnir,2015,6.17,Finished,12,"['Action', 'Fantasy', 'Romance']",Light novel
Tenkuu no Escaflowne,1996,7.66,Finished,26,"['Adventure', 'Fantasy', 'Romance']",Original
Hoshi no Koe,2002,7.11,Finished,1,"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']",Original
Denpa Kyoushi,2015,6.87,Finished,24,"['Comedy', 'Romance']",Manga
Mashiro-iro Symphony: The Color of Lovers,2011,7.02,Finished,12,"['Drama', 'Romance']",Visual novel
Tokyo Mew Mew,2002,7.09,Finished,52,"['Fantasy', 'Romance', 'Sci-Fi']",Manga
Junketsu no Maria,2015,7.11,Finished,12,"['Comedy', 'Fantasy', 'Romance']",Manga
Tensei Kizoku no Isekai Boukenroku: Jichou wo Shiranai Kamigami no Shito,2023,6.67,Finished,12,"['Action', 'Fantasy', 'Romance']",Source
Tonikaku Kawaii: SNS,2021,8.04,Finished,1,"['Comedy', 'Romance']",Manga
Kyokou Suiri Season 2,2023,7.35,Finished,12,"['Mystery', 'Romance', 'Supernatural']",Manga
Yubisaki to Renren,2024,8.3,Airing,12,['Romance'],Manga
Akaneiro ni Somaru Saka,2008,6.39,Finished,12,"['Comedy', 'Romance', 'Ecchi']",Visual novel
Kimi no Iru Machi,2013,6.82,Finished,12,"['Drama', 'Romance']",Manga
Kaiba,2008,8.14,Finished,12,"['Adventure', 'Avant Garde', 'Award Winning', 'Mystery', 'Romance', 'Sci-Fi']",Original
"Keikenzumi na Kimi to, Keiken Zero na Ore ga, Otsukiai suru Hanashi.",2023,6.75,Finished,12,['Romance'],Light novel
Girls Bravo: First Season,2004,6.37,Finished,11,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
DearS,2004,6.56,Finished,12,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
Isuca,2015,5.97,Finished,10,"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",Manga
Ao Haru Ride OVA,2014,7.57,Finished,2,['Romance'],Manga
Bishoujo Senshi Sailor Moon Crystal,2014,7.11,Finished,26,"['Fantasy', 'Romance']",Manga
Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,2022,7.31,Finished,12,"['Comedy', 'Romance']",Web manga
Macross F,2008,7.89,Finished,25,"['Action', 'Award Winning', 'Romance', 'Sci-Fi']",Original
Bishoujo Senshi Sailor Moon S,1994,7.9,Finished,38,"['Fantasy', 'Romance']",Manga
Kamigami no Asobi,2014,7.01,Finished,12,"['Fantasy', 'Romance']",Visual novel
Astarotte no Omocha!,2011,6.48,Finished,12,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
Higashi no Eden Movie II: Paradise Lost,2010,7.56,Finished,1,"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']",Original
Omoide Poroporo,1991,7.44,Finished,1,"['Drama', 'Romance']",Manga
Hal,2013,7.39,Finished,1,"['Drama', 'Romance', 'Sci-Fi']",Original
Taishou Otome Otogibanashi,2021,7.79,Finished,12,"['Comedy', 'Drama', 'Romance']",Manga
Isekai Shoukan wa Nidome desu,2023,5.67,Finished,12,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",Light novel
Kimi ga Nozomu Eien,2003,7.17,Finished,14,"['Drama', 'Romance']",Visual novel
Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,2013,6.32,Finished,3,"['Comedy', 'Romance']",Light novel
Mahou Sensei Negima!,2005,6.93,Finished,26,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
Juubee Ninpuuchou,1993,7.61,Finished,1,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Romance']",Original
Yumemiru Danshi wa Genjitsushugisha,2023,6.63,Finished,12,"['Comedy', 'Romance']",Source
Trinity Seven: Nanatsu no Taizai to Nana Madoushi,2015,7.34,Finished,1,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",Manga
Mayoi Neko Overrun!,2010,6.65,Finished,13,"['Comedy', 'Romance']",Light novel
High School DxD BorN: Yomigaeranai Fushichou,2015,7.42,Finished,1,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",Light novel
Walkure Romanze,2013,6.3,Finished,12,"['Romance', 'Sports', 'Ecchi']",Visual novel
Gekkan Shoujo Nozaki-kun Specials,2014,7.7,Finished,6,"['Comedy', 'Romance']",4-koma manga
Daitoshokan no Hitsujikai,2014,6.85,Finished,12,['Romance'],Visual novel
Nagato Yuki-chan no Shoushitsu,2015,6.72,Finished,16,"['Comedy', 'Romance']",Manga
Kami nomi zo Shiru Sekai: Tenri-hen,2012,7.67,Finished,2,"['Comedy', 'Romance', 'Supernatural']",Manga
Zetman,2012,6.84,Finished,13,"['Action', 'Drama', 'Horror', 'Romance', 'Sci-Fi', 'Supernatural']",Manga
Renai Flops,2022,6.71,Finished,12,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Original
Orange: Mirai,2016,7.45,Finished,1,"['Drama', 'Romance', 'Sci-Fi']",Manga
"Natsu e no Tunnel, Sayonara no Deguchi",2022,7.88,Finished,1,"['Drama', 'Mystery', 'Romance', 'Sci-Fi']",Light novel
Nogizaka Haruka no Himitsu,2008,7.2,Finished,12,"['Comedy', 'Romance']",Light novel
7 Seeds,2019,6.56,Finished,12,"['Adventure', 'Drama', 'Mystery', 'Romance', 'Sci-Fi']",Manga
Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,2014,7.44,Finished,1,"['Comedy', 'Drama', 'Romance']",Light novel
Umi ga Kikoeru,1993,6.54,Finished,1,"['Drama', 'Romance']",Novel
Kanojo ga Koushaku-tei ni Itta Riyuu,2023,7.51,Finished,12,"['Fantasy', 'Romance']",Web manga
Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,2018,4.87,Finished,10,"['Comedy', 'Romance', 'Ecchi']",Source
Sora no Otoshimono: Tokeijikake no Angeloid,2011,7.54,Finished,1,"['Comedy', 'Fantasy', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
Otonari ni Ginga,2023,7.14,Finished,12,"['Romance', 'Supernatural']",Manga
Itsuka Tenma no Kuro Usagi,2011,6.51,Finished,12,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",Light novel
To LOVE-Ru Darkness OVA,2012,7.53,Finished,6,"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']",Manga
Island (TV),2018,6.31,Finished,12,"['Drama', 'Romance', 'Sci-Fi']",Visual novel
Senjou no Valkyria,2009,7.56,Finished,26,"['Action', 'Romance']",Game
Kamisama Hajimemashita OVA,2013,8.05,Finished,2,"['Comedy', 'Fantasy', 'Romance']",Manga
Hourou Musuko,2011,7.69,Finished,11,"['Drama', 'Romance']",Manga
Nodame Cantabile Finale,2010,8.23,Finished,11,"['Comedy', 'Romance']",Manga
Dance with Devils,2015,6.21,Finished,12,"['Fantasy', 'Romance']",Mixed media
Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,2015,7.08,Finished,1,"['Comedy', 'Romance', 'Ecchi']",Light novel
Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,2015,6.91,Finished,1,"['Action', 'Fantasy', 'Romance', 'Ecchi']",Light novel
Isekai wa Smartphone to Tomo ni. 2,2023,6.44,Finished,12,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",Light novel
Photokano,2013,6.19,Finished,13,"['Romance', 'Ecchi']",Visual novel
Saenai Heroine no Sodatekata ♭: Koi to Junjou no Service-kai,2017,7.37,Finished,1,"['Comedy', 'Romance', 'Ecchi']",Light novel
Hakushaku to Yousei,2008,7.2,Finished,12,"['Adventure', 'Fantasy', 'Romance']",Light novel
Yoru wa Mijikashi Arukeyo Otome,2017,8.18,Finished,1,"['Comedy', 'Romance']",Novel
Conception,2018,4.59,Finished,12,"['Action', 'Comedy', 'Fantasy', 'Romance']",Game
Nodame Cantabile: Paris-hen,2008,8.13,Finished,11,"['Comedy', 'Romance']",Manga
Magic Kaito 1412,2014,7.86,Finished,24,"['Adventure', 'Comedy', 'Romance']",Manga
Cross Game,2009,8.38,Finished,50,"['Drama', 'Romance', 'Sports']",Manga
Akikan!,2009,6.12,Finished,12,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",Light novel
Boku wa Tomodachi ga Sukunai: Yaminabe wa Bishoujo ga Zannen na Nioi,2011,6.71,Finished,1,"['Comedy', 'Romance']",Light novel
Otome Youkai Zakuro,2010,7.43,Finished,13,"['Romance', 'Supernatural']",Manga
Fukumenkei Noise,2017,6.96,Finished,12,"['Drama', 'Romance']",Manga
Boku no Kokoro no Yabai Yatsu Season 2,2024,8.81,Airing,13,"['Comedy', 'Romance']",Manga
Fune wo Amu,2016,7.61,Finished,11,"['Award Winning', 'Drama', 'Romance']",Novel
Cardcaptor Sakura: Clear Card-hen,2018,7.66,Finished,22,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",Manga
Classroom☆Crisis,2015,6.96,Finished,13,"['Drama', 'Romance', 'Sci-Fi']",Original
White Album,2009,6.49,Finished,13,"['Drama', 'Romance']",Visual novel
Sono Bisque Doll wa Koi wo Suru (Zoku-hen),0000,0.0,Not yet aired,?,['Romance'],Manga
Hori-san to Miyamura-kun,2012,7.4,Finished,6,['Romance'],Marone
Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,2020,7.56,Finished,1,"['Comedy', 'Romance']",Light novel
Fushigi Yuugi,1995,7.61,Finished,52,"['Adventure', 'Fantasy', 'Romance']",Manga
RahXephon,2002,7.38,Finished,26,"['Action', 'Award Winning', 'Drama', 'Mystery', 'Romance', 'Sci-Fi']",Original
Bishoujo Senshi Sailor Moon SuperS,1995,7.63,Finished,39,"['Fantasy', 'Romance']",Manga
Kimi ga Aruji de Shitsuji ga Ore de,2008,7.1,Finished,13,"['Comedy', 'Romance', 'Ecchi']",Visual novel
Tsubasa Chronicle 2nd Season,2006,7.57,Finished,26,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",Manga
